Tweet Number,Tweet,Sentiment
1267,"After months, if not years, of campaigning, the #USElections2020 have arrived.  In the latest episode of Midfield Politics, @LukeJames_32, @zakiavelli_v2 and @KeejayOV2 discussed:  1️⃣ #DonaldTrump’s style 2️⃣ The path to 270 3️⃣ #Biden’s platform  https://t.co/gBisMMG4hI",Neutral
1268,Stay away from the booger sugar kids.  #JoeBiden,Negative
1269,"If #Biden wins, can we call him ""45: Rebooted"" and just nullify dRumf ever having been given any successive presidential title?",Negative
1270,💥💥 IT'S OVER: 💥💥 #Biden defeats #Trump as US voters take the rare step to remove an incumbent president.  https://t.co/Ki7tzQNB2y via @businessinsider,Positive
1271,@JoeBiden Yes it is. They a statistically insignificant at preventing infection of COVID-19. The response has been over exaggerated and heavily politicized. #masks #trump #biden #jojorgenson2020 #COVID19,Negative
1272,Fuck you you cock sucker #JoeBiden,Negative
1273,#we_forgive_you_2022  #bidenharis2020 #LincolnProject #Biden,Neutral
1274,That’s pushed #biden further over the line. https://t.co/U1xSEQPO3P,Positive
1275,"#Biden: ""I am here to report when the count is finished, we believe we will be the winners"" @JoeBiden  #Biden 253/270 @realDonaldTrump #Trump 213/270 https://t.co/frEXRmrk5N https://t.co/qJVj6SoAsW",Positive
1276,"Donald Trump... is he running from poverty and poor people? While Biden is running towards people and trying to help them ! Gosh , US Politics sucks ! Rudy Boxman. #politics #biden #trump2020 #trump #photo #DonaldTrump #BidenHarris2020 #BidenForPresident #news #worldnews #usnews https://t.co/NNZ3qSQEcq",Negative
1277,@DonaldJTrumpJr @nytimes Good. I only see Democrats. Vote Vote #JoeBiden,Positive
1278,"@realDonaldTrump The #Trump campaign needs to file suits in Nevada, Michigan, Pennsylvania, Georgia and Michigan. #Biden said it himself that we have a good fraudulent organization set up. THIS is what we are seeing unfolding in front of us @IvankaTrump @DonaldJTrumpJr @EricTrump",Negative
1279,Turn off your TV and quit believing the close race #bs. The #AssociatedPress has been on point since the start. #Biden2020 #Biden #BidenHarris2020ToSaveAmerica https://t.co/Dzo90vr6R9,Positive
1280,The echo chambers are definitely raising the volume so as to increase the outrage if something changes.  #Biden Democrats are amping up the “don’t question” &amp; “it’s over now” rhetoric.  #Trump supporters are amping up the “fraud” &amp; “the courts will decide” rhetoric.  I’m like... https://t.co/IUZ9jWrv4z https://t.co/bnNt6kj91K,Neutral
1281,Wouldn't mind seeing a test vote in the UK and other countries to see how many uk citizens would vote for either Biden or Trump. Feel the UK is very rightly anti Trump #Biden #Trump #2020Election,Neutral
1282,"@Abualfawarss123 #FLORIDA - 29 electoral votes  Joe #Biden: 50.4% - 3,459,766 Donald #Trump: 48.8% - 3,347,964",Positive
1283,#USElections2020 | The politicians of the United States haven't learned their lessons and reformed their electoral process: Congress leader @milinddeora #RaceForAmerica #DonaldTrump #JoeBiden https://t.co/iI6GBBq2lw,Neutral
1284,@senatemajldr care to elaborate?  That looks pretty bad. #GOP #WTH #Kentucky #KYSen #Biden #COVID19 #Election2020 #OANN. #RudyGiuliani #USA #Vote2020 https://t.co/d13aO9NWod,Negative
1285,You pick on Tiffany when you realize #JoeBiden #HunterBidenEmails  just blew up your party for good! #TreasonIsTheReason https://t.co/AHSvVbMrOy,Negative
1286,US Election 2020 Prediction - #JOEBIDEN2020 predicted Win with 270 v 265 #DonaldTrump Current result 243 v 214 #JoeBiden expected gains #Arizona #Nevada2020 #winsconsin #Democrats #Republicans #USElections #USElections2020live #artinspiration #ArtOfTheDay #artforsale,Negative
1287,@4YrsToday But to be fair to #Biden his smile is better when you tell him the nurse is coming soon with his pudding cup.,Negative
1288,"When #JoeBiden says #China #Iran and #Russia ""...will pay a price"" does he mean #HunterBiden will get the money?",Negative
1289,@realDonaldTrump Another super spreader event with Mr. Irresponsible. Hope it is BOGO at the #COVID19  test check-in line. #Biden https://t.co/DJI4bAIdxF,Negative
1290,@realDonaldTrump Sorry Trump! Time to move along. #Trump #Biden  #USAelection2020 #elections Don’t worry though you can golf even more come January. https://t.co/Tbc8agklGr,Negative
1291,HUMOR BREAK!!! #BidenCrimeFamiIy #Trump2020 #Trunimnumaprzure #DrainTheSwamp #Biden #NothingCanStopWhatIsComing https://t.co/B1ECJTFqCR,Negative
1292,I'd love to see #Biden Tweet at #Trump asking him for the @POTUS login info.,Negative
1293,🇺🇸 Secondo il @NewYorker al momento #Biden avanti 85 a 61 grandi elettori  #TheWatcherLive #Elections2020 #ElectionNight https://t.co/CqUUuI51cf,Neutral
1294,President Donald Trump called on Attorney General Bill Barr to launch a Special Counsel investigation into the foreign money dealings of the Biden family. | Katie Pavlich reports...  https://t.co/Oz2kxXoHY6 ~ #DonaldTrump #BillBarr #Biden,Negative
1295,#ElectionDay #ElectionNight #ElectionDay2020 #Trump vs #Biden https://t.co/gGmJBiHmzK,Neutral
1296,#hope #Election2020results #Election2020 #bidenharis2020 #BidenHarris2020 #Biden #November https://t.co/v1NFypjPvY,Neutral
1297,It dropped to 2.9% difference in #Pennsylvania MAKE IT MORE #Biden,Positive
1298,Listen to the end #truth #politics #trump #biden https://t.co/dzaYyGKUcb,Neutral
1299,"Nevada is like: okay, since Pennsylvania has called it, and the nation is no longer relying on us, let’s go ahead and call it too 🤦🏻‍♀️  #NevadaVote #JoeBiden #PresidentElect #PresidentBiden https://t.co/sHFLuZL1fw",Neutral
1300,@CarlaHSands @MaximusTN @realDonaldTrump Remember #JoeBiden saying   “We’ve created the largest voter fraud organization” - People thought he mispoke but he just let out their secret. You know a few months ago that a hard drive with encrypted election data on it was stolen in PA? #CheatingDemocrats #DemocratsAreCorrupt https://t.co/xyF6kyPH3e,Negative
1301,"Thats it, several of the big networks have declared Joe #Biden the winner! #Election2020 #usavaalit",Positive
1302,#JoeBiden #kleptocrat extraordinaire! #HunterBiden #bidenvideo #chinese #Bobulinski @AP @FoxNewsSunday @nypost @nytimes,Negative
1303,#Bobulinski #thebachlorette #Snell #BidenCrimeFamiily #Biden https://t.co/HzrIr3xtmK,Negative
1304,@CIA @ODNIgov #DelawarePolice kickstarted the #FBI  over #childrenabused @FBI now verifies that this is Hunter Biden's laptop. #DirNationalIntelligence confirmed it earlier @guiliani_rudy is not making libelous statements &amp; has proof of #JoeBiden Crimes https://t.co/6b1jBT5dSK,Negative
1305,"In Trumps words, can we just stop this here and declare Biden the President? #Biden #AmericaDecides2020 https://t.co/mDcHPChliJ",Neutral
1306,Trump's last tweet before Presidency result... #Elections2020 #Election2020 #ElectionDay #DonaldTrump #JoeBiden https://t.co/JywR4tjGXW,Neutral
1307,@TheLinguist_ @JoeBiden For how long ? Sleepy #Biden 🤣,Negative
1308,#MSNBCLive @AymanM @mikememoli #PresidentialDebate ProTip: The media trying to manufacture a controversy #JoeBiden is distancing himself from Obama is exponentially more pathetic than packing the courts. Try being more outraged over 545 children separated from parents. #debates,Negative
1309,#ElectionResult2020 Dear Joe... Will #Trump leave #Biden a traditional congratulatory letter? https://t.co/e6z6tfnrEg,Neutral
1310,HISTORY IS MADE... Racism is defeated ! @JoeBiden WINS !!  #JoeBiden #USElectionResults2020 #USAElections2020 #JoeBidenKamalaHarris2020 #JOEBIDEN2020 #President https://t.co/mXt4eS6WZA,Positive
1311,#SilverAlert issued for #JoeBiden last seen wandering around looking for his puppeteers and a check from someone called Hunter.......#Debates2020,Negative
1312,I just happened to look at past Lenten Calendar.  How for Tuesday the third of the month.  How appropriate! #Biden/Harris https://t.co/PEwQFx9Il7,Positive
1313,"Trump NOT being re-elected is like another 4th of July! Americans, vote for democracy! #JoeBiden  #TrumpNoMORE.",Positive
1314,I sure hope @AlecBaldwin isn’t out of a job now on #SaturdayNightLive. Loved his #Trump impressions. @JimCarrey rocks #Biden. Thanks for the fantastic humour.,Positive
1315,I’m ELATED 🤣🤣🤣🤣🤣 I TOLD YOU | Every vote counted !!!  Can you feel a brand new day? Can you feel a brand new day? #BidenHarris2020 #Biden #voting https://t.co/SBrG8TY4sq,Positive
1316,#Biden has spent more time under a lid than Oscar! Vote for your freedom! Vote for State rights! Vote to stand up against China! @POTUS is the only one to put American workers ahead of Chinese markets and #Biden’s influence peddling! https://t.co/xmcW7LMQvE,Negative
1317,"@dir_allen @TimRunsHisMouth #Biden is unequivocally, UNELECTABLE.",Negative
1318,The African American community stood up! That's what we do! Yep! #JoeBiden,Positive
1319,@OregonGovBrown Hoping the good people in Oregon vote with hope for #Biden! 👏🏽,Positive
1320,where's the crowd #JoeBiden ?? https://t.co/TcdItl61kg,Negative
1321,"Just watching @realDonaldTrump press conference from earlier and I'm thinking, ""this guy is seriously dumb!"" How can someone be this stupid and not understand how elections and postal votes work?  #DonaldTrump #2020PresidentialElection #2020ElectionThoughts #2020Election #biden",Negative
1322,#DonaldTrump after #JoeBiden wins election... #Election2020 https://t.co/b58NxDZO1T,Neutral
1323,"OKAY If #biden wins #nevada , #michigan and #Wisconsin all of that will add up to 270 giving Biden the win #Elecciones2020 #Elecciones #elections #ThePostElection #BidenHarris",Neutral
1324,"The most talented health care providers, research facilities with Government officials have worked tirelessly to fight COVID.  Don’t believe anyone who says Trump has failed in the COVID fight.  His nearly immediate recovery tells you the truth. #MAGA #COVID #Coronavirus #Biden",Negative
1325,"america i’m so proud of u, love from italy #biden #Elections2020",Positive
1326,Will #Biden win Texas or Georgia?  #BidenHarris2020 #Elections2020 #BidenHarris2020Landslide #VOTE #VoteEarly  Create custom #political #bets for free on the UDDA app. Download here: https://t.co/7zbGwjRVzv,Neutral
1327,#Trump #Biden #ElectionDay    #Elections2020    #Election2020    #Elecciones2020    #ElectionNight    #Elecciones    #EleccionesEEUU #3Nov #BidenHarrisToEndThisNightmare #elections    #ElectoralCollege #2020Election https://t.co/HzXUhVP4ni,Neutral
1328,"@Twitter and @Facebook are just as guilty as @CNN, @MSNBC, and @FoxNews for spreading FALSE news, interfering with an election, and inciting violence to further their agenda. The American people want to see justice. @POTUS deserves justice. #FakeNews #HunterBiden #JoeBiden",Negative
1329,"so... whoocha gonna #VOTE for, #USA? 🤔  #Election2020 #Elections2020 #Elections #ElectionDay  #Trump2020 #Trump2020LandslideVictory #Trump #MAGA #MAGA2020 #MAGA2020LandslideVictory  #BidenHarris #BidenHarris2020 #Biden2020 #Biden",Neutral
1330,#TrumpSupporters when #JoeBiden wins the #PresidentElect https://t.co/SdUKwMXJ7o,Negative
1331,@DiamondandSilk They’re saying that #KamalaHarris is planning on purposefully infecting #JoeBiden with the ‘Rona after the election. #ViralAttack of an 80yr old President Elect,Negative
1332,According to my fiance gravity is just an illusion.... #gravity #DonaldTrump #JoeBiden,Neutral
1333,What on earth is #Biden even talking about with his #BidenCare.,Negative
1334,"Biden has not even started his presidency and bitcoin is already dumping, THANKS BIDEN! #Biden #Trump #Elections2020",Negative
1335,".@JoeBiden showing fierce dignity as @realDonaldTrump  tells outright lies. #Biden simply responds ""That's not true."" #USPolitics #PresidentialDebate",Positive
1336,"Congratulations to #JoeBiden and #KamalaHarrisVP on this historic Victory. We hope truthfulness, honesty, integrity, justice, equity and fairness will be restored to governance",Positive
1337,📣😳 #JoeBiden DAUGHTER  alleges sexual abuse in her personal diary. #TrumpPence2020LandslideVictory #BidenFamilyCorruption #Sexualabuse #2020Election https://t.co/htWFlFQ4kz,Negative
1338,"@rationalwalk Except Joe is perfectly capable of given strong two minute answers. i actually agree, the mute does save Trump a bit from a final epic implosison. But still don’t think #Biden expectations are high &amp; that he’ll exceed them w/o issue",Negative
1339,Trump has endangered my life as a “liberal” smearing with lies inciting violence where #MAGA  on videos all over the web are threatening to shoot us for supporting #Biden no more fuel on the fire 🔥his supporters are uneducated and armed looking for a war like NAZI KKK,Negative
1340,@MattWalshBlog Say “c’mon” one more time...say it...I swear...  #Cmon #Biden,Negative
1341,Don’t forget this one... #Biden https://t.co/KROfNIyQva https://t.co/H2BOYzEnps,Negative
1342,"SIEG DER DEMOKRATIE, DER MENSCHEN UND DER FREIHEIT! #biden #ElectionResults #MAGAmeltdown https://t.co/3VRaw92Kqf",Positive
1343,Pre-#Market Outlook-05.11.2020  'Gap Up open is likely on #Indian stock markets by tracking firm #global markets on the back of cheer over #Joe #Biden's winning expectations in the #U.S #Presidential elections and...  To Find More... https://t.co/VIcJIurUh5... https://t.co/Yow5TP4P1W,Neutral
1344,"This sounds like a vote for #JoeBiden to me 😂So save us all and vote #BidenHarris2020ToSaveAmerica Well, and the Earth herself!!! https://t.co/EevqT4sQLI",Positive
1345,Let’s hope all these anecdotal first time #Biden voter tweets reflect reality on the ground. Now if we can prevent/minimize #GOP cheating &amp; voter suppression; intimidation; and stealing mail-in ballots. #BidenHarris2020 #Vote https://t.co/g4jrLJV1gM,Positive
1346,@KatrinaPierson @JoeBiden Don’t wave the white flag on COVID. Don’t give up on the working class and people of color who are suffering much more greatly than Trump and his enablers.  Vote Biden! #JoeBiden #VoteBiden #VoteEarly,Positive
1347,"""For the last 47 years, Sleepy Joe #Biden shipped away your jobs, shut down your factories, threw open your borders, and ravaged our cities while sacrificing American blood and treasure in these ridiculous endless foreign wars of countries you never even heard about."" #Arizona",Negative
1348,Earn $50 in OXT (Coinbase) 🔹$10 for taking a short quiz 🔹$40 for referring others  Use my invite link 👇 https://t.co/m601OPwhAv  #OXT #crypto #eth #btc #earn #airdrop #Trump2020 #Trump #biden #ElectionResults2020  #freemelody #stopthesteal  #LINK #CountEveryLegalVote #fixpix,Neutral
1349,And where is  #joebiden #kamalaharris..oh she is outside voting stations campaigning. https://t.co/p7bUWtRmgv,Negative
1350,#Democrat seditionists #Obama #NancyPelosi #ChuckSchumer #AdamSchiff #TedLieu #DianneFeinstein #ElizabethWarren #JoeBiden and #KamalaHarris have some explaining to do  #BidenHarris2020 #HarrisBiden2020 #BidenHarrisToSaveAmerica #BidenHarrisLandslide2020 #YouAintBlack #BidenHarris https://t.co/8SQRnufL2k,Negative
