Tweet Number,Tweet,Sentiment
1393,"I have NEVER cried or prayed so hard for a #Biden/ Harris win.#Trump is EVIL pier and https://t.co/8C9PVcZ4Zs people can vote for this EVIL is beyond my comprehension.Just boggles my mind how rational, intelligent people can vote for this abberation.",Neutral
1394,#BREAKING: President Donald Trump wins South Carolina.  #ElectionNight #Elections2020 #ElectionDay #DonaldTrump https://t.co/9NKCZErj3R,Neutral
1395,Is he trying to talk right up to the point when he loses? #DonaldTrump,Neutral
1396,"Can’t see many Black folk in #Trump’s crowd. Just the way he likes it. Also, can’t see many masks 😷 either, just dumb voters who actually believe in a man who pretends he’s not the elite, yet is in the top 1%. He is the fucking elite you fools!  #BLM #Election2020  #USA🤣 https://t.co/pGPSBBGl99",Neutral
1397,State of the race in TEXAS as of 10/19/2020  Polling Average:  Trump 48.5% (-0.1% from yesterday) Biden 47.3% (+0.1% from yesterday)  Win probabiity:  Trump: 67.9% (-0.9% from yesterday) Biden: 32.1%  Source: FiveThirtyEight  #ElectionTwitter #Election2020 #Biden #Trump,Neutral
1398,Watch #video #MichaelCohen talking about #Trump #StormyDaniels https://t.co/FgeHo1r4Qj,Neutral
1399,@DavidCornDC #LockThemAllUp #Trump @DonaldTrump @DonaldJTrumpJr #DonaldTrumpJr @IvankaTrump #IvankaTrump  #RepublicansPartyOfDeath @jarekushner #JaredKushner @FLOTUS #MelaniaTrump #MitchMcConnell @senatemajldr #AmyConeyBarrett @AmyConeyBarett #GOP #BillBarr #erictrump #TrumpSupporters,Neutral
1400,https://t.co/8b7bzGcccA  #EndsSARS #EndSARS #EndSWAT #JosEndSarsProtest #JosEndSWATProtest #jack #UCLdraw #BuhariResign #BTC #BLM #DonaldTrump #GulfKanawut #History #Paystack #ReformTheNigerianPolice #ReformNigeria #sorosokewerey #sorosokenodeydisguise #TwitterDown,Neutral
1401,"@patrickbetdavid Currently, it is unquestionably #DonaldTrump.",Neutral
1402,@RobertDeNiroUS Just think about WHAT KIND OF PEOPLE ADORE #DonaldTrump #DumbTrump and you’ll find the answer!! These are the guys that actually listened to their genius leader when #AlzheimerTrump told them to #DrinkBleach in order to escape #coronavirus! 🤘🏻It’s sad they decide the next #POTUS!,Negative
1403,#President #Obama Destroys #Trump  https://t.co/IxrP9ZI0uo  #BeijingTrump #AmericaFirst #TrumpCovid19 #resistance #TrumpCovid19 #VoteBidenHarrisToSaveAmerica #VoteBlueDownBallot,Neutral
1404,@Notorious54321 Can't wait for the melt down on here when he gets 4 more years 👌🏼 #Trump #MakingAmericaGreatAgain,Neutral
1405,"Bots, Trolls, and Fake news are everywhere and I think it's changing us! I wrote a new essay, have a read, let me know if you agree: https://t.co/FyWJDPMfsp  #maga #trump #sadpuppies #metoo #antivaxxer #blacklivesmatter #ReasonsToLeaveEU #fandamentalism https://t.co/Uuhbiq1Orj",Neutral
1406,@realDonaldTrump @foxandfriends NOV. 3rd 2020 TRUMP PENCE OUT 🇺🇸😷👍  #Trump #MitchMcConnell #WilliamBarr #NancyPelosi #JoeBiden #ChuckSchumer #AdamSchiff #BlameTrump #DNC2020 #trumpout  Go 2: https://t.co/XtiOln7bUF to register ( Update your address )  WATCH VIDEO 👇 https://t.co/Y4hIyGlE2q https://t.co/anonTbm9ee,Neutral
1407,"#Americans are getting used to 1,300 or more deaths a day My #bio updates the count every few hours, I'm shocked at how fast #covid19death  rate is surging. When will you really panic ? At what count? 400, 500, 600K 1M deaths ? What about the #Trump base ? We are on our own !!",Negative
1408,1 by 1 @JoeBiden will take away our constitutional rights!!! We have the power to stop this. #VoteRed #MAGA #Trump https://t.co/B5Pl1IkDev,Positive
1409,20 million Americans could lose their health and insurance and all #Trump can talk about is Obamacare which sought to address those concerns. Biden shares a vision Trump just more derision.  #Elections2020 #TrumpLied220KDied  #HealthCareVoter  #ScrantonVSParkAve,Neutral
1410,"Quite frankly, I don’t give a shit if you don’t read a #book I’m so sick of u #IgnorantAssholes getting away w/bad behavior and hiding behind, you’re fucking dumb. Yet, I get it.  #Trump sold you a bag of bullshit.  Is your life better? #Wallstreet is better #America u r not https://t.co/05DXW5B0VS",Neutral
1411,#USSenator #McConnell: #Senate will soon vote on 500 billion #stimuluspackage - more are guaranteed to follow! #NASDAQ #NASDAQ100 #S500 #DJI #DJIA #DowJones #Trump #Biden #USElection2020 #Democrats #Republicans,Neutral
1412,"@realDonaldTrump @OANN Im proud to be a hispanic American, i studied and worked hard to come here legally how it should be, im now a lawyer and im here to do my bit for our country, i respect your values that are actually exactly the same as ours and now im proudly voting #Trump HELP ME OUT FOLLOW ME!",Positive
1413,"Hello? Is there anybody out there?  Hillary Clinton made up the Russia Hoax to distract from her email investigation, &amp; FBI/CIA knew this in Sept. 2016. They call it her ""collusion smear operation.""  @seanmdav @FDRLST #Election2020 #RussiaHoax #Trump #USA  https://t.co/SRxaNvPBF7",Neutral
1414,I will hold the media responsible if they assist #Trump's attempt to call the election early. Some things should be more important than ratings. Let them know if you feel the same.  @cnn @MSNBC @NBCNews @CBSNews @abcnews @NewsHour @AP @WSJ @washingtonpost @NewYorker @nytimes,Neutral
1415,"@realDonaldTrump Americans Are Dying From COVID-19 Every 107 Seconds As Cases Surge. Americans are now testing positive for coronavirus every 1.2 seconds as of this week, according to USA Today.  #trump #COVID19 #lildonniechump",Negative
1416,"@TheTNHoller @stoneboxdirk Why a 5 time draft dodger, #Trump, talking about the AMERICAN FLAG? If the COWARD understood the U.S. Constitution, he'd know people like my BLACK grandfathers, cousins, uncles, brother, father, son &amp; millions of others of ALL races FOUGHT for our RIGHT to peacefully protest. https://t.co/vO2ABQAm1I",Neutral
1417,That’s exactly right! @SenMcSallyAZ and @Doug Ducey tying their REPUTATIONS and FUTURE to this moron. I’m not sure it’s going to work out for them #Trump https://t.co/ICDS3Ko6gj,Neutral
1418,@jimmykimmel @JimmyKimmelLive Going to run my 100 @twitter polls on Fox news perhaps Mr. Trump might win on their wall 😉 whose 46th President of the #USA #USPresidentialElection #USAElections2020 #USElection2020 #Elections2020 #Election2020 #ElectionNight #DonaldTrump #JoeBiden #AmericaDecides2020,Neutral
1419,"hello I`m Professional Vector,Portrait,Cartoon,illustration portrait and children book designer. Please check out my gig and GET your one https://t.co/wBvOjHrziy #BTS_Dynamite #Trump #ARMY #SEVENTEEN #HarManboNa #YieldFarming #UniswapGem #Crypto #Fiverr #America https://t.co/IvF0VIDTA9",Neutral
1420,"#Trump talking about the ""Pussy grabbing"" incident. https://t.co/sJaT1fug0Q",Neutral
1421,Betting odds flipped now @realDonaldTrump is the favorite and @JoeBiden is underdog #snowflake #DoNothingDemocrats #DonaldTrump #Trump2020,Neutral
1422,"Support Alex Jones, bought a t-shirt. Donate if you can #alexjones #trump #fakenews #AustraliansForTrump  https://t.co/w9hVM0es9p",Positive
1423,@assoicatedpressnow @evanvucci amazing picture !!!! #allvotesmatter #trump #pressroom #whitehouse https://t.co/VTsAPzKJ3u,Neutral
1424,"The flight log codes #Ghislane used is a smoking gun. #GhislaneMaxwell needs a #Trump pardon. #VirginaRoberts on those sex flights with GM, JE, and.. Bill Clinton is redacted. (TIST) Prince Andrew is redacted. (TEB) Donald Trump is redacted. (Mar-a-lago) Others yet to know.",Neutral
1425,#Trump supporters attacked in #SanFrancisco by counter protesters. So much for freedom of speech and tolerance ⁦@realDonaldTrump⁩ ⁦@JoeBiden⁩ #Election2020  https://t.co/6Yih3KlrSH,Negative
1426,#TrumpIsALoser #TrumpIsANationalDisgrace #TrumpIsLosing #Trump #WhatsAtStake https://t.co/90PvfKA3bd,Neutral
1427,I think that this picture of a tweet can become the final symbol of the lie-based #Trump #presidency.  Nothing else to remember.  #History #USAelection2020 #USA #TrumpMeltdown https://t.co/xxEMz2kR2Q,Neutral
1428,🌊 AFTERNOONS LALATE 🌊 GREAT NEWS / #MCCONELL VS #TRUMP update about COLA INCREASES !!! WATCH VIDEO NOW HERE ! ▶️▶️   https://t.co/HyZzwLpaU4,Neutral
1429,"This does not even surprise me.  I’m thinking,... “of course!” #Trump2020LandslideVictory #Trump2020Landslide #Trump2020 #TrumpIsCompromised #TrumpIsLosing #TrumpLandslide2020 #trump https://t.co/dcAr9POYzm",Negative
1430,#EricPrince #betsydevos brother made a comeback with the adventvof #Trump The Improbable Comeback of Erik Prince https://t.co/hxfaqzWaL7,Neutral
1431,"Christ, this is genuinely delusional. #trump",Neutral
1432,"@PatrioticCoder @jjauthor Support for President #Trump, from Northern Ireland, U.K. 🇬🇧  God Bless @realDonaldTrump  https://t.co/bVlaxeITtg  #Election2020 #DrainTheSwamp #Trump2020LandslideVictory #FourMoreYears  🇬🇧🤝🇺🇸",Positive
1433,"#Trump suggests that Biden supporters will riot if they lose but then tells crowd they won't show up if ""we're ready"".  What do you suppose he means by that?  #Deplorable  #VoteBlue",Neutral
1434,Hey @DanCrenshawTX and the rest of you RINOS!  Read what they think of you! You still think we need to just lay down and accept this? Theyre coming for you Dan! Jennifer tells you right here in living color👇👇 #Trump https://t.co/gGWo9MW5uO,Neutral
1435,"President #Trump tweets “Last night, our Country’s brave warriors rescued an #American hostage in Nigeria. Our Nation salutes the courageous soldiers behind the daring nighttime rescue operation and celebrates the safe return of yet another American citizen!” https://t.co/u1SqZE6ea1",Neutral
1436,@realDonaldTrump  #Texas Truckers flying #Trump Flags cant stop you from doing time in #Attica and they cant save your from this woman and her Briefcase full of Criminal Charges to be filed against you! #Attica @CNN @Foxnews  @MSNBC https://t.co/P2lVEcDtE6 https://t.co/cUawaWyZ6W,Positive
1437,@FuturesTracker #BinanceFutures #CRYPTO #USDT #LIQUIDITY #BTC  #Hodl #Bitmax #covid19 #daytrading #volume #future #currency #Trump #macron20H #Makron,Neutral
1438,"@NPR Other issues to face the court... #Trump's tax returns (AGAIN) and voter suppression. Let's see how ""Christian"" Barrett turns out to be.  Will she side with the American people, or deliver the death blow to our democracy?  https://t.co/GJDJ6LMTdj",Neutral
1439,Glen Lakes And Woodland Waters Flag And Sign Waving https://t.co/LMR376MgFX via @YouTube #trump #trump2020 @dbongino @seanhannity,Neutral
1440,We don´t know yet if #Biden or #Trump will win the US elections next Tuesday. But @a_leininger from @FU_Berlin has collected all important forecasts and compares the results for us.  Curious? Find out more here: https://t.co/0O0eDz5koo,Neutral
1441,#USElection2020 #Trump https://t.co/zDMjOKH7a9,Neutral
1442,@ShusterNoam @GershomG Say any prayers that you know about saving the world from #Trump יֵצֶר הַרַע,Neutral
1443,#Putin rejects Donald #Trump's criticism of #Biden family business https://t.co/P04g5blTRx,Neutral
1444,Trump campaign files lawsuit in Georgia seeking to pause vote count. ▶️ https://t.co/FhkvpOhqzQ  #USElections2020 | #USPresidentialElection #USElections | #Trump | #Biden https://t.co/qOuwF8p4RP,Neutral
1445,"Literally got Chills watching this. Been waiting for years for a @GOP candidate to fight fire with fire, or even better, use their actual words against them @realDonaldTrump #DonaldTrump Watch all the way thru. https://t.co/c70ENsRZR5",Neutral
1446,"Why do I feel so sorry for this rasist, homophobic, sexist man 😕 #DonaldTrump #Trump #TrumpOut https://t.co/G6okAvgRCm",Neutral
1447,"JUST RELEASED!  Be sure to like, share, subscribe and alert!  🌊 AFTERNOONS LALATE 🌊 GREAT NEWS  WATCH VIDEO NOW HERE ! ▶️▶️   https://t.co/dQeLgTzXP5",Neutral
1448,@arlenparsa What a Blizzard #Covid19 Catastrophe #Trump is https://t.co/tsylQuUmN8,Neutral
1449,"@realDonaldTrump Obviously @potus is losing thus the false claims. #DonaldTrump is losing &amp; he can’t handle it.  The loss by @realDonaldTrump is tremendous, it’s absolutely awesome!",Neutral
1450,#DonaldTrump having to leave The White House #USElection2020 https://t.co/mUMR3rgqHe,Neutral
1451,Election is too close but if EVERY #Trump supporter chips in $30 we'll win big Election Day! https://t.co/xiPtArCAic  REPUBLICANS MUST VOTE TRUMP &amp; STRAIGHT RED TICKET-SENATE &amp; HOUSE A MUST🇺🇲 https://t.co/0qQEV2I6bq Text TRUMP to 88022 #ArmyForTRUMP #Trump2020 #VoteRed2020 #MAGA https://t.co/Ghn6H0YZSB,Neutral
1452,What is a slave?.... think about it ... is it something  you  Experience or something you  Heard about?  #covid19 #Trump #VoteForHer #Biden,Neutral
1453,#Trump and his never-ending fake news.  https://t.co/tSNSj2ac4N,Neutral
1454,@KochBrosMystery will drop #Trump like a hot potato 🥔  🔥  #CountryBeforeTrump  #TrumpVirusDeathToll240K #TrumpLiedAmericansDied Unforgivable &amp; Unforgettable! #TrumpFailedAmerica https://t.co/uzWnrKTR0Q,Neutral
1455,Being a good person matters. #Biden #USElectionResults #USElection2020 #PresidentElect #PresidentBiden2020 #Trump #KamalaHarris #KamalaHarrisVP,Neutral
1456,I. Give. Zero. Fucks.  THE REPUBLICAN PARTY IS DEAD @GOP  THERE IS NO COMING BACK.  @realDonaldTrump WILL GO AND YOU ALL WILL GO BYYEEEEE ✌️  #VoteHimOut #VoteEarly #VoteThemAllOut #Biden #Trump #TrumpCrimeFamily #TrumpGenocide #ForHistorysSake #TrumpMassMurder #COVID19 #MSM https://t.co/alxtcat3Ea,Neutral
1457,As expected. Hoping #Trump holds this strong lead! https://t.co/UsBl55KZUU,Neutral
1458,That did not sound like a winning contestant 😂 #trump #AmericasGreatestMistake #election,Neutral
1459,"There are over 2,000 species of butterflies in the rainforests of South America #facts #funfacts #DonaldTrump #Republicans #News",Neutral
1460,#Trump do something. https://t.co/ZMf9dfy7PN,Neutral
1461,A #Trump supporter - who would have guessed? https://t.co/hpfvc4yigS,Neutral
1462,@Twitter 👀👀👀👀👀👀👀👀 #PresidentElectJoe #USElection2020 #USElection #DonaldTrump https://t.co/6BO0nGTrRq,Neutral
1463,"@realDonaldTrump Hello. Please, if you need a Book Writer (Fiction and Non-Fiction), I am very available. You can reach out to me via these links: https://t.co/lPvqlp9vxT https://t.co/qdBvvwNjXn  #comic #Children #Fiverr #Europe #Trump #Biden #coronavirus #Russia #Amazon #KindleBooks",Neutral
1464,"This #trump speech is totally unhinged, repeating nonsense over and over.",Negative
1465,#JoeBiden did not win the ratings. Please don't fall for the bs. 1. Joe's show went longer so at the end views from Trump moved over. 2. Trump was on 3 stations to biden's 1 which splits up the numbers. 3. On YouTube #Biden had one steam at about 300k viewers live. #Trump...,Neutral
1466,"“#Trump drew massive crowds across #Pennsylvania, incl Butler Co. where tens of thousands of supporters.. as ""a scene more reminiscent of a rock concert than a political event."" Just 1 of many yet pollsters say “are you gonna believe is or your lying eyes? https://t.co/orfCmbmAbw",Neutral
